Id,Nombre,Precio,Precio Pack,Formato,Categoria,Supermercado,Url,Url_imagen
78957,Callos de ternera preparados Rogusa 500g,4.10,,,Frescos > Carnicería > Casquería y arreglos,Ahorramas,https://www.ahorramas.com/callos-de-ternera-preparados-rogusa-500g-78957.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw416352ed/Assets/078957_C1C1/large/7/3/7/b/737bcf3d82151e333b0b0551dd643d2da61dd065_078957_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
8633,Canilla blanca salada Artesal 400g,1.39,,,Frescos > Carnicería > Casquería y arreglos,Ahorramas,https://www.ahorramas.com/canilla-blanca-salada-artesal-400g-8633.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw0164aae8/Assets/08633_C1C1/large/0/d/4/5/0d4579fd24069d58367ce89c061c9ff2482595c6_08633_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
60800,Higaditos de pollo 470g aproximadamente,1.87,,,Frescos > Carnicería > Casquería y arreglos,Ahorramas,https://www.ahorramas.com/higaditos-de-pollo-470g-aproximadamente-60800.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw305a8628/Assets/060800_C1C1/large/e/5/4/9/e549cced9e39e5a93e689edfc6d65428cdfea500_60800_C1C1.JPG?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
78918,Oreja de cerdo adobada Rogusa 500g,4.60,,,Frescos > Carnicería > Casquería y arreglos,Ahorramas,https://www.ahorramas.com/oreja-de-cerdo-adobada-rogusa-500g-78918.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw79b12162/Assets/078918_C1C1/large/f/3/d/e/f3de7ff9ee32a35dca550bf53e79bd23d8556203_078918_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
28669,Oreja de cerdo all natural ElPozo 300g aproximadamente,2.49,,,Frescos > Carnicería > Casquería y arreglos,Ahorramas,https://www.ahorramas.com/oreja-de-cerdo-all-natural-elpozo-300g-aproximadamente-28669.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwf4b9db64/Assets/028669_C1C1/large/8/7/c/c/87cc1ca767cf5722f6b152538d97ac67b25029e4_028669_C1C1.JPG?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
27941,Rabo de cerdo All Natural ElPozo bandeja 200g  aproximadamente,1.66,,,Frescos > Carnicería > Casquería y arreglos,Ahorramas,https://www.ahorramas.com/rabo-de-cerdo-all-natural-elpozo-bandeja-200g--aproximadamente-27941.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw7b988d95/Assets/027941_C1C1/large/d/b/c/7/dbc77b50c4db7ebb7de948c74f98b0ab35ec51eb_027941_C1C1.JPG?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
15155,Callos de vacuno meca 450g aproximadamente,4.50,,,Frescos > Carnicería > Casquería y arreglos,Ahorramas,https://www.ahorramas.com/callos-de-vacuno-meca-450g-aproximadamente-15155.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwf7b9d026/Assets/015155_C1C1/large/a/a/0/a/aa0a4d7d9e8926e20b3b2f43eba5cfc6e405ea21_015155_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
60397,Sangre de cerdo cocida Emcesa 300g,3.99,,,Frescos > Carnicería > Casquería y arreglos,Ahorramas,https://www.ahorramas.com/sangre-de-cerdo-cocida-emcesa-300g-60397.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw87d6dd02/Assets/060397_C1C1/large/e/a/f/a/eafa97ce2fa20b3057265cf320beb45ca35b01df_060397_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
15120,Callo-pata-morro de vacuno Meca 450g aproximadamente,4.50,,,Frescos > Carnicería > Casquería y arreglos,Ahorramas,https://www.ahorramas.com/callo-pata-morro-de-vacuno-meca-450g-aproximadamente-15120.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw5c7825f5/Assets/015120_C1C1/large/2/7/8/2/27821289cab5d85280d0c4792ef17e595e7822c8_015120_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
28715,Mano de cerdo all natural ElPozo 500g aproximadamente,3.90,,,Frescos > Carnicería > Casquería y arreglos,Ahorramas,https://www.ahorramas.com/mano-de-cerdo-all-natural-elpozo-500g-aproximadamente-28715.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw09126cff/Assets/028715_C1C1/large/b/4/a/a/b4aa63440464cee07cf3bdc6b5b6f10d07fcf13d_028715_C1C1.JPG?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
