Id,Nombre,Precio,Precio Pack,Formato,Categoria,Supermercado,Url,Url_imagen
660701753,Pipas tostadas sin sal añadida Facundo sin gluten 100 g.,"1,92 €","19,20 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/pipas-tostadas-sin-sal-anadida-facundo-sin-gluten-100-g/R-660701753/p,https://static.carrefour.es/hd_350x_/img_pim_food/311643_00_1.jpg
prod66412,Aperitivo vegetal ecológico Ecocesta 70 g.,"2,85 €","40,71 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/aperitivo-vegetal-ecologico-ecocesta-70-g/R-prod66412/p,https://static.carrefour.es/hd_350x_/img_pim_food/207893_00_1.jpg
659101942,Pipas de girasol saladas Carrefour 140 g.,"0,99 €","7,07 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/pipas-de-girasol-saladas-carrefour-140-g/R-659101942/p,https://static.carrefour.es/hd_350x_/img_pim_food/310874_00_1.jpg
VC4AECOMM-609825,Aperitivo de maíz sabor chili y lima Roll Tubis Sensation Carrefour sin gluten 100 g.,"1,11 €","11,10 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/aperitivo-de-maiz-sabor-chili-y-lima-roll-tubis-sensation-carrefour-sin-gluten-100-g/R-VC4AECOMM-609825/p,https://static.carrefour.es/hd_350x_/img_pim_food/609825_00_1.jpg
VC4AECOMM-366285,Palomitas caramel Popcorn Werther´s Original 140 g.,"2,69 €","19,21 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/palomitas-caramel-popcorn-werthers-original-140-g/R-VC4AECOMM-366285/p,https://static.carrefour.es/hd_350x_/img_pim_food/366285_00_1.jpg
prod1070721,Cacahuete cascara tostado sin sal Carrefour El Mercado bolsa de 250 g,"1,99 €","7,96 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/cacahuete-cascara-tostado-sin-sal-carrefour-el-mercado-bolsa-de-250-g/R-prod1070721/p,https://static.carrefour.es/hd_350x_/img_pim_food/142376_00_1.jpg
521003548,Cacahuetes fritos salados con miel Eagle sin gluten 250 g.,"4,75 €",19 €,kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/cacahuetes-fritos-salados-con-miel-eagle-sin-gluten-250-g/R-521003548/p,https://static.carrefour.es/hd_350x_/img_pim_food/470103_00_1.jpg
prod100028,Cocktail de encurtidos Rioverde sin gluten 380 g.,"2,65 €","6,97 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/cocktail-de-encurtidos-rioverde-sin-gluten-380-g/R-prod100028/p,https://static.carrefour.es/hd_350x_/img_pim_food/224052_00_1.jpg
VC4AECOMM-135869,Mix frutos secos naturales Carrefour 200 g,"3,99 €","19,95 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/mix-frutos-secos-naturales-carrefour-200-g/R-VC4AECOMM-135869/p,https://static.carrefour.es/hd_350x_/img_pim_food/135869_00_1.jpg
714001864,Mezcla de frutos secos Selección Borges sin gluten 200 g.,"1,99 €","11,06 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/mezcla-de-frutos-secos-seleccion-borges-sin-gluten-200-g/R-714001864/p,https://static.carrefour.es/hd_350x_/img_pim_food/460680_00_1.jpg
VC4AECOMM-651902,Cocktail de encurtidos ácidos estilo picante Extra Carrefour 250 g.,"2,25 €",9 €,kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/cocktail-de-encurtidos-acidos-estilo-picante-extra-carrefour-250-g/R-VC4AECOMM-651902/p,https://static.carrefour.es/hd_350x_/img_pim_food/651902_00_1.jpg
521004029,Toreras picantes Kimbo sin gluten 120 g.,"3,05 €","25,42 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/toreras-picantes-kimbo-sin-gluten-120-g/R-521004029/p,https://static.carrefour.es/hd_350x_/img_pim_food/029509_00_1.jpg
521004009,Pepinillos agridulces Rioverde sin gluten 380 g.,"3,35 €","8,82 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/pepinillos-agridulces-rioverde-sin-gluten-380-g/R-521004009/p,https://static.carrefour.es/hd_350x_/img_pim_food/236818_00_1.jpg
VC4AECOMM-621644,Chips de coco desidratado en tiras Sensation Carrefour sin azúcar añadido doy pack 65 g.,"2,05 €","31,54 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/chips-de-coco-desidratado-en-tiras-sensation-carrefour-sin-azucar-anadido-doy-pack-65-g/R-VC4AECOMM-621644/p,https://static.carrefour.es/hd_350x_/img_pim_food/621644_00_1.jpg
VC4AECOMM-488066,Aceitunas verdes en rodajas Classic Carrefour pack de 3 unidades de 50 g.,"2,95 €","19,67 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/aceitunas-verdes-en-rodajas-classic-carrefour-pack-de-3-unidades-de-50-g/R-VC4AECOMM-488066/p,https://static.carrefour.es/hd_350x_/img_pim_food/488066_00_1.jpg
590215665,Cocktail de aperitivos Frit Ravich 325 g.,"4,39 €","13,51 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/cocktail-de-aperitivos-frit-ravich-325-g/R-590215665/p,https://static.carrefour.es/hd_350x_/img_pim_food/725006_00_1.jpg
prod1070681,Arandanos rojos deshidratados Carrefour tarrina 200 g,"3,99 €","19,95 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/arandanos-rojos-deshidratados-carrefour-tarrina-200-g/R-prod1070681/p,https://static.carrefour.es/hd_350x_/img_pim_food/142070_00_1.jpg
fprod1320442,Berenjenas de Almagro De Nuestra Tierra sin gluten 300 g.,"3,99 €","13,30 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/berenjenas-de-almagro-de-nuestra-tierra-sin-gluten-300-g/R-fprod1320442/p,https://static.carrefour.es/hd_350x_/img_pim_food/335255_00_1.jpg
prod1070709,Piñones Carrefour El Mercado tarrina de 90 g,"11,19 €","124,33 €",kg,/supermercado/la-despensa/aperitivos/cat390001/c,Carrefour,https://www.carrefour.es/supermercado/pinones-carrefour-el-mercado-tarrina-de-90-g/R-prod1070709/p,https://static.carrefour.es/hd_350x_/img_pim_food/142302_00_1.jpg
