Id,Nombre,Precio,Precio Pack,Formato,Categoria,Supermercado,Url,Url_imagen
55352,Calabacines a granel.,2.65,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/calabacines-a-granel/cac4c298-d807-4b34-b041-a54144448075,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/ddd7b66c-4b31-45d9-9300-1995d9da64de/300x300.jpg
887324,PRODUCTO ALCAMPO Papel de cocina compacto jumbo (90 m) de 2 capas y con certificado Ecolabel.,2.78,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-papel-de-cocina-compacto-jumbo-90-m-de-2-capas-y-con-certificado-ecolabel/92ef5601-f1bb-4e35-9403-e6ab1a1f4d86,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/cf3967ca-b1fe-4891-be79-0174108037ce/300x300.jpg
429318,"Uvas blancas sin pepitas, cesta 500 g.",1.88,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/uvas-blancas-sin-pepitas-cesta-500-g/46757dfe-bba8-421c-8f5b-48ea1d3709af,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/01b34c47-31f0-40c6-a06d-bb4eb64b08a6/300x300.jpg
24463,PRODUCTO ALCAMPO Lentejas cocidas extra 400 g.,0.73,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-lentejas-cocidas-extra-400-g/a5866d0b-41ab-49fc-b0bc-b944e79907de,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/772fe628-d6c6-4273-a307-b0c0635168e2/300x300.jpg
73636,Puerros manojo,1.69,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/puerros-manojo/edc623d5-d855-42d4-8106-5959984e5900,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/87fb84c1-9d5f-43ad-aec5-facd2bc563bc/300x300.jpg
53007,AUCHAN Mozzarella fresca 125 g. Producto Alcampo,1.13,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/auchan-mozzarella-fresca-125-g-producto-alcampo/bbca48bf-1631-492a-af22-e5db028cf608,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/3f054933-1c7c-4349-a308-de42ba564945/300x300.jpg
35786,AQUARIUS Zero Bebida isotónica sin azúcar y con sabor a limón lata de 330ml,0.89,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/aquarius-zero-bebida-isotonica-sin-azucar-y-con-sabor-a-limon-lata-de-330ml/4c21e3f2-49c4-46a8-abcb-3bcde03daed6,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/31371a4f-0a1b-4d85-b881-91498fef2844/300x300.jpg
24457,"PRODUCTO ALCAMPO Alubias blancas (judias) extra, cocidas bote 400 g.",0.73,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-alubias-blancas-judias-extra-cocidas-bote-400-g/e44e867c-d6ee-4ee5-9bac-4aa3aaa5b5d3,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/71aee2b8-8093-4f1d-a029-e307b3d43ec8/300x300.jpg
55042,Mangos a granel.,1.98,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/mangos-a-granel/0610b075-c8f8-4803-b720-c6a1aac30279,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/d58f6073-93fd-4d21-8d04-b4341a5ff26d/300x300.jpg
77086,ALCAMPO CULTIVAMOS LO BUENO Naranja a granel.,1.49,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/alcampo-cultivamos-lo-bueno-naranja-a-granel/0258c657-5c09-4bac-bb44-f70b803108f4,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/6079c197-edde-42e7-bcbf-a447a85880b8/300x300.jpg
